2025-08-19 22:43:52,035 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,369 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,369 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,369 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,369 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,369 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,369 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,369 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,369 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,369 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,369 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,369 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,369 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,370 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,370 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,370 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,370 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,370 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,370 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,370 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,370 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,370 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,370 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,370 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,370 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,371 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,371 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,371 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,371 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,371 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,371 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,371 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,371 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,371 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,371 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,371 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,372 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,372 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,372 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,372 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,372 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,372 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,372 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,372 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,372 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,372 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,372 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,373 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,373 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,373 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,373 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,373 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,373 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,373 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,373 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,373 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,373 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,373 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,373 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,374 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,374 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,374 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,374 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,374 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,374 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,374 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,374 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,374 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,374 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,374 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,374 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,375 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,375 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,375 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,375 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,375 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,375 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,375 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,375 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,375 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,375 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,375 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,376 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,376 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,376 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,376 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,376 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,376 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,376 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,376 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,376 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,376 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,376 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,377 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,377 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,377 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,377 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,377 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,377 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,377 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,377 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,377 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,377 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,377 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,378 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,378 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,378 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,378 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,378 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,378 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,378 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,378 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,378 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,378 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,379 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,379 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,379 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,379 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,379 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,379 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,379 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,379 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,379 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,379 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,380 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,380 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,380 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,380 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,380 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,380 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,380 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,380 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,380 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,380 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,381 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,381 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,381 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,381 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,381 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,381 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,381 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,381 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,381 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,381 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,381 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,382 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,382 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,382 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,382 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,382 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,382 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,382 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,382 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,382 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,382 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,382 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,382 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,383 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,383 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,383 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,383 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,383 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,383 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,383 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,383 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,383 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,383 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,383 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,384 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,384 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,384 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,384 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,384 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,384 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,384 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,384 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,384 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,384 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,384 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,385 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,385 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,385 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,385 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,385 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,385 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,385 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,385 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,385 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,385 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,385 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,386 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,386 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,386 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,386 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,386 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,386 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,386 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,386 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,386 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,386 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,386 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,386 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,387 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,387 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,387 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,387 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,387 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,387 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,387 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,387 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,387 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,387 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,387 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,388 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,388 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,388 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,388 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,388 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,388 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,388 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,388 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,388 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,388 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,388 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,388 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,389 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,389 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,389 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,389 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,389 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,389 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,389 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,389 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,389 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,389 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,389 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,389 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,390 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,390 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,390 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,390 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,390 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,390 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,390 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,390 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,390 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,390 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,390 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,391 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,391 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,391 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,391 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,391 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:53,391 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:53,391 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:53,391 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:53,391 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:53,391 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:53,391 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:53,391 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:53,392 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:53,392 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:53,392 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:53,392 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:53,392 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:53,392 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:53,392 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:53,392 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:53,392 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:53,392 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:53,392 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:53,393 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:53,393 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:53,393 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:53,393 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:53,393 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:53,393 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:53,393 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:53,393 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:53,393 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:53,393 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:53,394 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:53,394 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:53,394 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:53,394 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:53,394 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:53,394 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:53,394 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:53,394 INFO [探索] matcha latte cafe NY | start=11
